,username,text,date
645,hukumindah,"INGAT KALAU MAU BERTRANSAKSI ONLINE ITU HARUS PUNYA UANG DULU YA GAIS!!!!...Saat ini sudah banyak yang menempatkan kebiasaan Transaksi Jual Beli Online ini sebagai hobi baru.. 😂🤣😂..Apakah kita sudah paham baik resiko maupun hal hal apa saja yang bisa menjadi dasar hukum bila kita nanti tersandung masalah saat transaksi online tersebut? Kali ini kami coba bahas tentang 'jual beli online' dari sisi hukumnya ya. Semoga tercerahkan!!!....Big Thanks to @amahorseya.mozart yang juga founder @bicarahukum.id yang berpartisipasi dalam video kali ini dan menyediakan tempatnya pula....Thanks juga untuk @bukalapak untuk informasi yg lengkap saat kami menanyakan langsung....Ohiya, jangan lupa subscribe Channel Youtube 'hukum indah'...Tim Youtube Hukum Indah :.1. @Jon_Warif_SH_MH (Jon Warif SH MH)2. @octo_sibarani (Octo Sibarani SH)3. @lyandry_mhp (Lyandry SH)4. @igorsihombing (Igor Sihombing SH)5. @trg234 (Tanjung Rudy Gunawan SH MH MSi)6. @tayepui (Yefta Sadrakh SH)7. @albedosm (Albert Sinurat S.Sos)8. @simonpsimbolon (Simon P Simbolon SH)9. @damanikarmando (Armando Damanik SH)10.@dansihombing (Daniel Hutasoit SH)11. @iwanverispurba (Iwan Feris Purba SH - after credit)........#hukumindah #hukum #hukumindah #transaksionline #transaksi #fjb #jual #beli #jualbeli #advokat #advokatmuda #pengacaraindonesia #peradi #pengacaramuda #lawyerlife #pengacara #hot #lucu #dagelan #trending #viral #uuite85w",2019-08-07T12:17:19.000Z
646,hukumindah,"INGAT KALAU MAU BERTRANSAKSI ONLINE ITU HARUS PUNYA UANG DULU YA GAIS!!!!...Saat ini sudah banyak yang menempatkan kebiasaan Transaksi Jual Beli Online ini sebagai hobi baru.. 😂🤣😂..Apakah kita sudah paham baik resiko maupun hal hal apa saja yang bisa menjadi dasar hukum bila kita nanti tersandung masalah saat transaksi online tersebut? Kali ini kami coba bahas tentang 'jual beli online' dari sisi hukumnya ya. Semoga tercerahkan!!!....Big Thanks to @amahorseya.mozart yang juga founder @bicarahukum.id yang berpartisipasi dalam video kali ini dan menyediakan tempatnya pula....Thanks juga untuk @bukalapak untuk informasi yg lengkap saat kami menanyakan langsung....Ohiya, jangan lupa subscribe Channel Youtube 'hukum indah'...Tim Youtube Hukum Indah :.1. @Jon_Warif_SH_MH (Jon Warif SH MH)2. @octo_sibarani (Octo Sibarani SH)3. @lyandry_mhp (Lyandry SH)4. @igorsihombing (Igor Sihombing SH)5. @trg234 (Tanjung Rudy Gunawan SH MH MSi)6. @tayepui (Yefta Sadrakh SH)7. @albedosm (Albert Sinurat S.Sos)8. @simonpsimbolon (Simon P Simbolon SH)9. @damanikarmando (Armando Damanik SH)10. @dansihombing (Daniel Hutasoit SH)11. @iwanverispurba (Iwan Feris Purba SH - after credit)........#hukumindah #hukum #hukumindah #transaksionline #transaksi #fjb #jual #beli #jualbeli #advokat #advokatmuda #pengacaraindonesia #peradi #pengacaramuda #lawyerlife #pengacara #hot #lucu #dagelan #trending #viral #uuite85w",2019-08-07T12:13:42.000Z
647,hukumindah,"INGAT KALAU MAU BERTRANSAKSI ONLINE ITU HARUS PUNYA UANG DULU YA GAIS!!!!...Saat ini sudah banyak yang menempatkan kebiasaan Transaksi Jual Beli Online ini sebagai hobi baru.. 😂🤣😂..Apakah kita sudah paham baik resiko maupun hal hal apa saja yang bisa menjadi dasar hukum bila kita nanti tersandung masalah saat transaksi online tersebut? Kali ini kami coba bahas tentang 'jual beli online' dari sisi hukumnya ya. Semoga tercerahkan!!!....Big Thanks to @amahorseya.mozart yang juga founder @bicarahukum.id yang berpartisipasi dalam video kali ini dan menyediakan tempatnya pula....Thanks juga untuk @bukalapak untuk informasi yg lengkap saat kami menanyakan langsung....Ohiya, jangan lupa subscribe Channel Youtube 'hukum indah'...Tim Youtube Hukum Indah :.1. @Jon_Warif_SH_MH (Jon Warif SH MH)2. @octo_sibarani (Octo Sibarani SH)3. @lyandry_mhp (Lyandry SH)4. @igorsihombing (Igor Sihombing SH)5. @trg234 (Tanjung Rudy Gunawan SH MH MSi)6. @tayepui (Yefta Sadrakh SH)7. @albedosm (Albert Sinurat S.Sos)8. @simonpsimbolon (Simon P Simbolon SH)9. @damanikarmando (Armando Damanik SH)10. @dansihombing (Daniel Hutasoit SH)11. @iwanverispurba (Iwan Feris Purba SH - after credit)........#hukumindah #hukum #hukumindah #transaksionline #transaksi #fjb #jual #beli #jualbeli #advokat #advokatmuda #pengacaraindonesia #peradi #pengacaramuda #lawyerlife #pengacara #hot #lucu #dagelan #trending #viral #uuite85w",2019-08-07T12:11:34.000Z
648,arifedisonlawyer.id,"Uang yang rusak adalah uang rupiah yang ukuran atau fisiknya telah berubah dari ukuran aslinya yang antara lain karena terbakar, berlubang, hilang sebagian, atau rupiah yang ukuran fisiknya berbeda dengan ukuran aslinya, antara lain karena robek atau uang yang mengerut. (Pasal 22 UU No.7 Tahun 2011 tentang Mata Uang)Bank Indonesia selaku pihak utama yang mengelola peredaran uang di Indonesia memiliki kewajiban untuk memastikan bahwa uang yang beredar adalah Uang Layak Edar.Oleh sebab itu apabila kita mendapatkan uang yang rusak, Bank Indonesia berkewajiban untuk menukarkan uang tersebut. Adapun penukaran uang dapat dilakukan oleh Bank Indonesia, bank yang beroperasi di Indonesia, atau pihak lain yang ditunjuk oleh Bank Indonesia.Penukaran uang yang rusak dapat dilakukan apabila tanda keaslian uang (nomor seri uang) tersebut masih dapat dikenali dan uang tersebut masih tersisa 2/3 bagian dari yang rusak, hal ini sesuai dengan Peraturan Bank Indonesia No. 14/15/PBI/2012 tentang Penilaian Kualitas Aset Bank Umum.Akan tetapi Bank Indonesia harus melakukan pengecekan terlebih dahulu, uang yang memang sudah rusak sejak diedarkan dapat ditukarkan, namun uang yang sengaja dirusak tidak dapat ditukarkan, melainkan ada ancaman hukum bagi yang sengaja merusaknya sebagaimana diatur dalam Pasal 35 ayat (1) UU Mata Uang.@kadin.indonesia.official@ideassociation@asosiasipengusaharitel@hipmijaya18@fullgospelbusinessmenUntuk informasi lebih jelas dapat menghubungi kami di :W.A :  081284643316website : www.arifedisonlawyer.idemail : info@arifedisonlawyer.id#konsultasihukum #lawyer #pengusaha #pengusahamuda #pengusahaonline #pengusahamuslim #pengusahasukses #pengusahaindonesia #pengusahamudaindonesia #franchise #waralaba #franchisor #bisnis #entrepreneur #generasimilenial #ukm #indonesia #bisnis #elektronik #uuite #robek #bankindonesia #uangrusak #transaksi #perlindungankonsumen85w",2019-08-07T09:06:09.000Z
649,maharaniarnin,"Please don't ignore this, because if this case happen involving children, I do not stand by. #savechildren #uuite #justice #indonesianchildren87w",2019-07-28T14:27:42.000Z
650,humas.polsek_tegalrejo_yka,Jadikan Internet Sebagai Wadah Interaksi Positif.Jangan Sebar Berita Hoax Dan Provokatif.#stophoax #stopprovokasi #netizencerdas&bijak #bijakolahinformasi #bhinnekatunggalika #stopsara #kamimenolakkerusuhan #damaiituindonesia #indonesiadamai #jogjatetapistimewa #UUITE87w,2019-07-28T12:24:38.000Z
651,humas.polsek_tegalrejo_yka,"Manfaatkan Kecanggihan Teknologi Dengan Bijak, Stop Sebar Hoax.#stophoax #stopprovokasi #netizencerdas&bijak #bijakolahinformasi #bhinnekatunggalika #stopsara #kamimenolakkerusuhan #damaiituindonesia #indonesiadamai #jogjatetapistimewa #UUITE87w",2019-07-28T12:24:01.000Z
652,inilah_com,"Baiq Nuril akan dapatkan amnesti dari Presiden Joko Widodo, Sementara itu Jaksa Agung berikan pesan untuk tidak asal pencet menyebarkan berita...#inilahkartun #inilahcom #baiqnuril #amnesti #uuite #jokowi #jaksaagung #terpopuler #news87w",2019-07-28T06:43:22.000Z
653,kikihand,"Petikan buku "" Kontroversi UU ITE"" ..1. Prakata dari Blogger Senior, Ndoro Kakung ..UU ITE Pasal 27 ayat (3) dapat menjadikan semua dokumen atau tulisan yang dipublikasikan di situs dan blog rawan menjadi obyek gugatan. Artikel tentang buruknya sebuah produk atau layanan, misalnya, bisa membuat si produsen menggugat seorang narablog dengan tuduhan pencemaran nama baik. Kritik terhadap buruknya kinerja pejabat bisa dianggap penghinaan, dsb...Masalahnya, UU ITE seperti KUHP, tak menyebut secara jelas apa yang dimaksud penghinaan dan pencemaran nama baik. Tidak heran bila pasal ini juga dijuluki PASAL KARET, bisa ditarik ulur seenaknya. ini jelas berbahaya, pasal ini rawan disalahgunakan untuk mengancam para narablog dan produser konten lainnya, termasuk pewarta warga. Upaya mencabut pasal ini pernah dilakukan tgl 5 Mei 2009 oleh Amrie Hakim, Edy Cahyono, Nenda Inasha dan Iwan Piliang ke MK namun belum berhasil. ..Berhati-hati itu harus. Tapi takluk adalah soal lain. Meski para narablog tetap harus menjaga langkah agar tidak terjerat aturan pidana, bukan berarti mereka lalu melakukan swasensor berlebihan. Karena blog telah menjadi salah satu pilar demkorasi yang unik dan sangat berpengaruh. ..2. Tanggapan Menkominfo, Rudiantara secara tegas mengatakan bahwa Pasal 27 ayat (3) tidak mungkin dihilangkan karena efek jera terhadap pelanggar hukum akan hilang. Pasal tersebut sebenarnya untuk melindungi transaksi elektronik di dunia maya namun dalam pelaksanannya sering salah. Revisi adalah salah satu solusi agar tidak ada lagi korban salah penerapan pasal. Kedua adalah melakukan pembicaraan dengan aparat penegak hukum agar lebih hati-hati dalam menerapkan UU ITE ini...https://kominfo.go.id/index.php/content/detail/4419/Menkominfo%3A+Pasal+27+Ayat+3+UU+ITE+Tidak+Mungkin+Dihapuskan/0/berita_satker#uuite #blogger @ndorokakung87w",2019-07-27T08:04:05.000Z
654,kantorstafpresidenri,"Presiden @jokowi telah menerima surat persetujuan DPR atas pertimbangan pemberian amnesti untuk Baiq Nuril. Sebelumnya, DPR telah resmi menyetujui permohonan pertimbangan yang dikirimkan Presiden. Jumat, (26/7).-Kepala Negara memastikan bahwa dirinya akan segera menandatangani Keputusan Presiden (Keppres) terkait pemberian amnesti Baiq Nuril apabila Keppres tersebut telah sampai di meja kerjanya.-“Nanti insyaallah hari Senin saya tanda tangani. Kalau enggak hari Senin ya maksimal hari Selasa,” tuturnya.-📷: Biro Pers Setpres#jokowi #nawacita #menujuindonesiamajubaiqnuril #uuite #dpr #amnesti87w",2019-07-27T03:20:53.000Z
655,media_aceh_post,"Video Pribadi Bupati Simeulue Dengan Istrinya Beredar ke Grup WA, Erli Hasyim Ancam Lapor ke PolisiSINABANG - Bupati Simeulue, Erli Hasyim menyatakan bahwa sebuah video yang beredar di grup wathsapp (WA) di wilayah itu, Kamis (18/7/2019) merupakan dirinya bersama isterinya.Hal itu disampaikan Bupati Simeulue, ketika dijumpai di pendopo setempat.Iya, betul. Video itu dengan isteri saya. Kok itu dipermasalahkan,"" tandas Erli Hasyim, yang turut didampingi Kabag Humas Simeulue, Dodi Juliardi Bas.Ia mengatakan, bahwa yang menyebarkan video itu bisa dituntut.""Ada suasana yang tidak sehat. Akan kita laporkan, karena ini sebuah kejahatan ITE,"" tegasnya.Sementara itu, pihak yang diduga menyebarkan video tersebut, yakni seorang anggota DPRK Simeulue, Azharudin Agur.Ketika dikonfirmasi, Azharudin Agur, mengaku tidak tahu video yang dikirimkan seseorang ke handphonenya kemarin, sudah tersebar ke grup WA.""Saya terkejut. Kenapa dari hp saya (beredar video). Saya shalat, hp saya tinggalkan di ruangan. Setelah shalat, banyak yang menelepon saya menanyakan video itu,"" kata Azharudin Agur.Sumber : SerambiCc : @erlihasyim#Aceh #Simeulue #Sinabang #Video #UUite #Acehlhesagoe #dprksimeulue #NanggroeAcehDarussalam88w",2019-07-18T13:44:31.000Z
656,syncdigitalit,"Netizen terkadang dengan mudahnya melakukan share atau re-share konten-konten di media sosial yang belum dapat dikonfirmasi kebenarannya. ⁣⁣Tak jarang, konten-konten yang disebarkan mengandung unsur hinaan maupun pencemaran nama baik terhadap seseorang atau institusi.⁣⁣Padahal, melakukan hal tersebut bisa membuat kita terjerat pasal 27 ayat 3 UU ITE dengan ancaman hukuman hingga 4 tahun penjara atau denda hingga Rp 750 juta.⁣⁣Maka dari itu, bijaklah bermedia sosial ya temen-temen. Jangan sampai apa yang kita sebar menyeret kita ke perkara hukum. :)⁣⁣#UUITE #etikasocialmedia88w",2019-07-18T12:14:32.000Z
657,wahanacintankri,#Repost @tempodotco with @kimcy929_repost• • • • • •Pasal karet UUITE.⁠.⁠.⁠#uuite #pasal #hukum #kartuntempo #majalahtempo #tempo #tempodotco⁠⁠88w,2019-07-18T02:26:58.000Z
658,wahanacintankri,"#Repost @voaindonesia with @kimcy929_repost• • • • • •Kamu sekarang harus hati-hati. Empat jenis komentar ini sekarang bisa bikin kamu dipidana. Meskipun begitu, tetap banyak yang menilai pasal yang mengaturnya adalah ""pasal karet""..Apa pendapatmu?.#UUITE #BodyShaming #Hoax #Hoaks #SARA #Ahok #RatnaSarumpaet #PasalKaret #Hukum #Indonesia #Trending #TrendingTopic88w",2019-07-18T02:26:33.000Z
659,wahanacintankri,"#Repost @popbela_com with @kimcy929_repost• • • • • •Mulutmu harimaumu, jarimu petakamu. Jangan asal komentar, jika tak ingin dipidana :)Jangan lupa follow juga:@Popbela.Beauty | @IDNTimes | @IDNTimes.Video | @IDNTimes.Community | @Yummy.idn | @Popbela_Com | @IDNtimes.News | @Popmama_com---#Popbela #PopbelaGrafis #Infografis #UU #UUITE #bodyshaming88w",2019-07-18T02:26:07.000Z
660,wahanacintankri,"#Repost @klinikhukum with @kimcy929_repost• • • • • •Berkembangnya industri digital membuat banyak konten-konten bermunculan di dunia siber. Ada yang berbentuk percakapan, foto, video, film, game, dan sebagainya. Tetapi tidak sedikit juga konten negatif tersebar di dunia siber tersebut. Tahukah kamu kalo konten negatif itu dilarang? Apa saja sih konten negatif yang dimaksud?Berikut kami sajikan Melek Hukum tentang ‘Hal-Hal yang Termasuk Konten Negatif’. Simak yuk, semoga bermanfaat! Silakan like dan share ya!#uuite #cybercrime #cybercrimepolri #cybercrimes #hukum #klinikhukumonline #hukumonline88w",2019-07-18T02:25:34.000Z
661,dionsrn151,"#Repost @voaindonesia with @kimcy929_repost• • • • • •Kamu sekarang harus hati-hati. Empat jenis komentar ini sekarang bisa bikin kamu dipidana. Meskipun begitu, tetap banyak yang menilai pasal yang mengaturnya adalah ""pasal karet""..Apa pendapatmu?.#UUITE #BodyShaming #Hoax #Hoaks #SARA #Ahok #RatnaSarumpaet #PasalKaret #Hukum #Indonesia #Trending #TrendingTopic88w",2019-07-18T02:23:12.000Z
662,dionsrn151,"#Repost @popbela_com with @kimcy929_repost• • • • • •Mulutmu harimaumu, jarimu petakamu. Jangan asal komentar, jika tak ingin dipidana :)Jangan lupa follow juga:@Popbela.Beauty | @IDNTimes | @IDNTimes.Video | @IDNTimes.Community | @Yummy.idn | @Popbela_Com | @IDNtimes.News | @Popmama_com---#Popbela #PopbelaGrafis #Infografis #UU #UUITE #bodyshaming88w",2019-07-18T02:23:05.000Z
663,dionsrn151,"#Repost @siberkreasi with @kimcy929_repost• • • • • •Ketika asik surfing di dunia maya ataupun mencoba aplikasi baru, tetap berhati-hati dengan penggunaan data pribadi. Yuk, Simak beberapa tips supaya tidak terjadi kebocoran data pribadi dan bagaimana cara melindunginya.. #literasidigital literasidigital #siberkreasi #dataprivacy #dataprotection #uuite #bijakbersosmed #google #facebook #twitter #instagram #perlindungandatapribadi #sosmed88w",2019-07-18T02:22:59.000Z
664,dionsrn151,#Repost @tempodotco with @kimcy929_repost• • • • • •Pasal karet UUITE.⁠.⁠.⁠#uuite #pasal #hukum #kartuntempo #majalahtempo #tempo #tempodotco⁠⁠88w,2019-07-18T02:21:00.000Z
665,dionsrn151,"#Repost @klinikhukum with @kimcy929_repost• • • • • •Berkembangnya industri digital membuat banyak konten-konten bermunculan di dunia siber. Ada yang berbentuk percakapan, foto, video, film, game, dan sebagainya. Tetapi tidak sedikit juga konten negatif tersebar di dunia siber tersebut. Tahukah kamu kalo konten negatif itu dilarang? Apa saja sih konten negatif yang dimaksud?Berikut kami sajikan Melek Hukum tentang ‘Hal-Hal yang Termasuk Konten Negatif’. Simak yuk, semoga bermanfaat! Silakan like dan share ya!#uuite #cybercrime #cybercrimepolri #cybercrimes #hukum #klinikhukumonline #hukumonline88w",2019-07-18T02:16:21.000Z
666,polisiwonosobo,from @polisiwonosobo - from @polisiwonosobo - Reposted from @polisiwonosobo - Reposted from @polisiwonosobo - Reposted from @cyber.nasionalis - Hati-hati dalam menyebarkan berita Hoax..#UUITE #jangangolput #savenkri #pemiludamai #pemiludamai2019 #pilpresdamai #generasiantihoax #stophoax #saringsebelumsharing #tahunpolitik #lawanhoax #indonesiatanpahoax #Pilpres2019 #pilpresdamai #akupancasila #kamipancasila #cegahradikalisme #bijakbersosmed #cintadamai #jagaperdamaian #pemudapancasila #damaiindonesiaku #jagapancasila #rawatpancasila #bhinekatunggalika #cegahhoax #nasionalisme #antihoax88w,2019-07-18T01:25:58.000Z
667,officialinewstv,"DPR telah menerima surat dari Presiden @jokowi yang meminta pertimbangan pemberian amnesti terhadap Baiq Nuril Maknun. Surat tersebut secepatnya ditindaklanjuti..Sekretaris Jenderal DPR Indra Iskandar mengatakan, Kesekjenan DPR selanjutnya meneruskan surat itu kepada Ketua DPR. Berdasarkan prosedur, pada Selasa (16/7) besok, surat tersebut akan dibawa ke Rapat Paripurna DPR..Baiq Nuril menemui Kepala Staf Presiden @dr_moeldoko pada Senin (15/7) siang untuk menyerahkan permohonan amnesti. Baiq didampingi Direktur Eksekutif Amnesty International Indonesia Usman Hamid, Executive Director Southeast Asia Freedom of Expression Network (SAFEnet) Damar Juniarto, anggota DPR dari Fraksi PDI-Perjuangan Rieke Diah Pitaloka dan pengacaranya, Widodo Dwi Putro..Baiq Nuril dihukum enam tahun penjara dan denda Rp500 juta subsider tiga bulan kurungan dalam kasus pelanggaran Undang-Undang Informasi dan Transaksi Elektronik (ITE). Upayanya lolos dari jerat hukum kandas setelah permohonan Peninjauan Kembali yang diajukan ke Mahkamah Konstitusi ditolak. (📸: Antara Foto/ Sigid Kurniawan)#BaiqNuril #UUITE #Amnesti #Jokowi #iNews88w",2019-07-15T13:11:00.000Z
668,medcomid,"Kepala Kantor Staf Kepresidenan, Moeldoko, menerima kedatangan terpidana kasus pelanggaran UU ITE, Baiq Nuril di kantornya, Jakarta, Senin, 15 Juli 2019. Kedatangan Nuril tersebut untuk menyerahkan petisi kepada Moeldoko agar Presiden Jokowi memberikan amnesti. Baiq Nuril didampingi Direktur Eksekutif Amnesti International Indonesia, Usman Hamid dan politikus PDIP, Rieke Diah Pitaloka.#baiqnuril #pelecehanseksual #uuite #asusila #moeldoko #amnestibaiqnuril #jokowi89w",2019-07-15T10:08:49.000Z
669,seputarinewsrcti,"Baiq Nuril, terpidana pelanggaran Undang-Undang (UU) Informasi Transaksi Elektronik (ITE) resmi menyerahkan permohonan amesti ke Presiden @jokowi. Permohonan itu diserahkan hari ini, Senin (15/7) ke Sekretariat Negara (Setneg). Baiq Nuril didampingi kuasa hukumnya, anggota DPR RI Rieke Diah Pitaloka, dan Direktur Eksekutif Amnesty Internasional Indonesia Usman Hamid..Mantan pegawai honorer SMAN 7 Mataram itu juga menyerahkan surat dukungan kepada Jokowi agar memberikan amnesti. Surat dukungan itu diserahkan kepada Kepala Staf Kantor Kepresidenan (KSP) Moeldoko. Saat menyerahkan surat permohonan amnesti, Baiq Nuril menceritakan kembali awal mula kasus yang menimpanya itu..Sebelumnya, Baiq Nuril divonis 6 bulan penjara dalam kasus UU ITE yang melibatkan kepala sekolahnya, Muslim. Baiq Nuril pun sebelumnya sudah menemui Menkum HAM Yasonna Laoly untuk membicarakan permohonan amnesti. (📸: Antara Foto/ Sigid Kurniawan)#BaiqNuril #UUITE #Amnesti #Jokowi #SeputariNewsRCTI89w",2019-07-15T10:05:01.000Z
